frag_c14	frag_c16	13	1858	107796.0	444.5	0.004123529630041931	F
frag_c14	frag_c17	3	474	94121.0	68788.0	0.7308464635947345	F
frag_c14	frag_c17	3	484	92872.0	103323.0	1.112531225773107	R
frag_c14	frag_c18	2	327	95727.5	162047.0	1.692794651484683	F
frag_c14	frag_c18	3	488	94578.0	12944.0	0.13686058068472584	R
frag_c14	frag_c19	1	156	161794.0	0.0	0.0	F
frag_c14	frag_c19	1	157	98154.0	0.0	0.0	R
frag_c14	frag_c1	5	791	173052.0	136696.0	0.7899128585627442	F
frag_c14	frag_c1	8	1261	157560.5	74984.5	0.4759092539056426	R
frag_c14	frag_c20	3	478	167974.0	134717.0	0.8020110255158537	F
frag_c14	frag_c20	3	485	194339.0	62594.0	0.3220866629961047	R
frag_c14	frag_c21	1	164	75302.0	0.0	0.0	F
frag_c14	frag_c21	4	610	85691.0	80248.5	0.9364869122778354	R
frag_c14	frag_c22	1	154	38572.0	0.0	0.0	R
frag_c14	frag_c23	2	330	155210.0	20986.0	0.13521036015720636	F
frag_c14	frag_c23	3	488	98967.0	30928.0	0.31250820980730953	R
frag_c14	frag_c24	5	740	230811.0	78906.0	0.3418641225938105	F
frag_c14	frag_c24	1	167	106337.0	0.0	0.0	R
frag_c14	frag_c25	2	308	92621.5	19369.0	0.20911991276323533	F
frag_c14	frag_c25	1	143	43680.0	0.0	0.0	R
frag_c14	frag_c26	1	153	154226.0	0.0	0.0	F
frag_c14	frag_c26	1	163	152270.0	0.0	0.0	R
frag_c14	frag_c27	2	316	36759.0	3374.0	0.09178704534943823	F
frag_c14	frag_c27	1	162	159311.0	0.0	0.0	R
frag_c14	frag_c28	5	749	122168.0	11332.0	0.0927575142426822	F
frag_c14	frag_c28	3	386	106303.0	187592.0	1.7646914950659907	R
frag_c14	frag_c29	3	475	138410.0	66685.0	0.48179322303301786	F
frag_c14	frag_c29	4	626	269530.0	106489.75	0.39509423811820576	R
frag_c14	frag_c2	5	757	154780.0	34525.5	0.22306176508592843	F
frag_c14	frag_c2	6	909	190624.0	51546.0	0.27040666442840355	R
frag_c14	frag_c30	1	155	166736.0	0.0	0.0	F
frag_c14	frag_c31	1	155	168766.0	0.0	0.0	F
frag_c14	frag_c31	1	156	200822.0	0.0	0.0	R
frag_c14	frag_c32	1	163	53969.0	0.0	0.0	F
frag_c14	frag_c32	2	308	104133.5	265.0	0.0025448102675892006	R
frag_c14	frag_c33	1	156	158887.0	0.0	0.0	F
frag_c14	frag_c33	3	489	213136.0	77316.0	0.36275429772539597	R
frag_c14	frag_c34	2	325	113771.5	99801.0	0.8772056270682904	F
frag_c14	frag_c34	2	323	149338.0	10970.0	0.07345752588088765	R
frag_c14	frag_c36	2	283	114136.0	51064.0	0.4473960888764281	F
frag_c14	frag_c36	2	309	150744.0	25882.0	0.17169505917316774	R
frag_c14	frag_c37	2	302	152236.0	76778.0	0.5043353740245409	F
frag_c14	frag_c37	3	490	176080.0	142715.0	0.8105122671512949	R
frag_c14	frag_c38	4	623	135240.5	98543.75	0.7286556172152573	F
frag_c14	frag_c38	1	147	10049.0	0.0	0.0	R
frag_c14	frag_c39	2	308	99041.5	46221.0	0.4666831580701019	F
